device_id,device_type,hour_meter,due_date
ESKT7F16-09212,21E HD820-6,3122,2017-06-16
ESKT7F16-09213,21E HD820-6,3040,2017-06-16
ESKT7F16-09214,21E HD820-6,4222,2017-06-16
ESKT7F16-09216,21E HD820-6,4389,2017-06-16
ESKT7F16-09217,23E HD513MR-6,1574,2017-06-16
ESKT7F16-09219,28E HD308US-6,1418,2017-06-16
ESKT7F16-09220,21E HD820-6,4312,2017-06-16
ESKT7F16-09233,22E HD512-6,1868,2017-06-16
ESKT7F16-09234,28E HD308US-6,2577,2017-06-16
ESKT7F16-09238,21E HD820-6,3019,2017-06-16
ESKT7F14-09169,21E HD820-6,1775,2017-06-15
ESKT7F14-09171,22E HD512-6,3979,2017-06-15
ESKT7F14-09173,25E HD823MR-6,3837,2017-06-15
ESKT7F14-09174,21E HD820-6,34,2017-06-15
ESKT7F14-09175,21E HD820-6,4234,2017-06-15
ESKT7F14-09176,21E HD820-6,3071,2017-06-15
ESKT7F14-09180,22E HD512-6,2657,2017-06-15
ESKT7F14-09181,21E HD820-6,5572,2017-06-15
ESKT7F14-09184,21E HD820-6,2682,2017-06-15
ESKT7F14-09185,21E HD820-6,2792,2017-06-15
ESKT7F14-09186,21E HD820-6,4,2017-06-15
ESKT7F14-09187,28E HD308US-6,848,2017-06-15
ESKT7F14-09190,21E HD820-6,708,2017-06-15
ESKT7F14-09191,21E HD820-6,1546,2017-06-15
ESKT7F14-09196,28E HD308US-6,999,2017-06-15
ESKT7F14-09197,28E HD308US-6,2329,2017-06-15
ESKT7F14-09198,22E HD512-6,1542,2017-06-15
ESKT7F14-09160,21E HD820-6,5,2017-06-14
ESKT7F14-09165,22E HD512-6,4279,2017-06-14
ESKT7F14-09166,25E HD823MR-6,4152,2017-06-14
ESKT7F07-09119,21E HD820-6,3120,2017-06-07
ESKT7F07-09122,22E HD512-6,1572,2017-06-07
ESKT7F07-09125,21E HD820-6,3711,2017-06-07
ESKT7F07-09130,21E HD820-6,5513,2017-06-07
ESKT7F07-09131,21E HD820-6,2094,2017-06-07
ESKT7F07-09133,21E HD820-6,1990,2017-06-07
ESKT7F07-09143,28E HD308US-6,2626,2017-06-07
ESKT7F07-09146,28E HD308US-6,1065,2017-06-07
ESKT7F07-09148,28E HD308US-6,1898,2017-06-07
ESKT7F07-09153,28E HD308US-6,5950,2017-06-07
ESKT7F07-09155,21E HD820-6,552,2017-06-07
ESKT7F07-09157,21E HD820-6,426,2017-06-07
ESKT7A27-07163,54E HD1430-7,3207,2017-05-31
ESKT7E31-09117,23E HD513MR-6,1272,2017-05-31
ESKT7E31-09118,21E HD820-6,3829,2017-05-31
ESKT7E11-09115,21E HD820-6,5894,2017-05-11
ESKT7E08-09080,22E HD512-6,2132,2017-05-08
ESKT7E08-09084,21E HD820-6,9782,2017-05-08
ESKT7E08-09085,28E HD308US-6,1051,2017-05-08
ESKT7E08-09086,21E HD820-6,1989,2017-05-08
ESKT7E08-09088,21E HD820-6,8134,2017-05-08
ESKT7E08-09090,25E HD823MR-6,2496,2017-05-08
ESKT7E08-09094,21E HD820-6,2087,2017-05-08
ESKT7E08-09095,21E HD820-6,1613,2017-05-08
ESKT7E08-09096,25E HD823MR-6,1998,2017-05-08
ESKT7E08-09099,25E HD823MR-6,1872,2017-05-08
ESKT7E08-09101,21E HD820-6,7074,2017-05-08
ESKT7E08-09102,28E HD308US-6,3798,2017-05-08
ESKT7E08-09105,21E HD820-6,3675,2017-05-08
ESKT7E08-09112,23E HD513MR-6,1565,2017-05-08
ESKT7E08-09114,21E HD820-6,3754,2017-05-08
ESKT7D28-09037,21E HD820-6,5012,2017-04-28
ESKT7D28-09038,21E HD820-6,1835,2017-04-28
ESKT7D28-09039,25E HD823MR-6,2994,2017-04-28
ESKT7D28-09043,22E HD512-6,445,2017-04-28
ESKT7D28-09045,21E HD820-6,2099,2017-04-28
ESKT7D28-09047,22E HD512-6,13422,2017-04-28
ESKT7D28-09050,28E HD308US-6,1,2017-04-28
ESKT7D28-09051,21E HD820-6,4208,2017-04-28
ESKT7D28-09052,21E HD820-6,24,2017-04-28
ESKT7D28-09056,28E HD308US-6,2,2017-04-28
ESKT7D28-09058,25E HD823MR-6,4122,2017-04-28
ESKT7D28-09060,22E HD512-6,582,2017-04-28
ESKT7D28-09061,28E HD308US-6,2434,2017-04-28
ESKT7D28-09065,21E HD820-6,11,2017-04-28
ESKT7D28-09066,28E HD308US-6,3107,2017-04-28
ESKT7D28-09067,28E HD308US-6,2908,2017-04-28
ESKT7A27-07162,54E HD1430-7,2272,2017-04-27
ESKT7D21-08245,21E HD820-6,2280,2017-04-21
ESKT7D21-09001,23E HD513MR-6,1086,2017-04-21
ESKT7D21-09002,23E HD513MR-6,1827,2017-04-21
ESKT7D21-09007,22E HD512-6,4295,2017-04-21
ESKT7D21-09012,28E HD308US-6,2103,2017-04-21
ESKT7D21-09013,21E HD820-6,4740,2017-04-21
ESKT7D21-09015,28E HD308US-6,2,2017-04-21
ESKT7D21-09017,21E HD820-6,2453,2017-04-21
ESKT7D21-09018,21E HD820-6,5927,2017-04-21
ESKT7D21-09019,28E HD308US-6,1,2017-04-21
ESKT7D21-09021,21E HD820-6,4157,2017-04-21
ESKT7D21-09022,23E HD513MR-6,3388,2017-04-21
ESKT7D21-09023,21E HD820-6,3995,2017-04-21
ESKT7D21-09025,21E HD820-6,2661,2017-04-21
ESKT7D21-09026,21E HD820-6,3565,2017-04-21
ESKT7D21-09029,21E HD820-6,406,2017-04-21
ESKT7D21-09032,21E HD820-6,1034,2017-04-21
ESKT7D21-09033,21E HD820-6,4015,2017-04-21
ESKT7D21-09034,22E HD512-6,880,2017-04-21
ESKT7D13-08208,21E HD820-6,1549,2017-04-13
ESKT7D13-08209,21E HD820-6,2399,2017-04-13
ESKT7D13-08213,21E HD820-6,755,2017-04-13
ESKT7D13-08222,21E HD820-6,3322,2017-04-13
ESKT7D13-08227,28E HD308US-6,878,2017-04-13
ESKT7D13-08228,21E HD820-6,725,2017-04-13
ESKT7D13-08237,21E HD820-6,2454,2017-04-13
ESKT7D13-08238,21E HD820-6,2063,2017-04-13
ESKT7D13-08243,21E HD820-6,3512,2017-04-13
ESKT7D13-08244,21E HD820-6,1556,2017-04-13
ESKT7D12-08165,23E HD513MR-6,839,2017-04-12
ESKT7D12-08178,21E HD820-6,3569,2017-04-12
ESKT7D12-08179,21E HD820-6,1,2017-04-12
ESKT7D12-08180,21E HD820-6,4826,2017-04-12
ESKT7D12-08181,21E HD820-6,2514,2017-04-12
ESKT7D12-08183,21E HD820-6,1224,2017-04-12
ESKT7D12-08184,21E HD820-6,2,2017-04-12
ESKT7D12-08186,28E HD308US-6,183,2017-04-12
ESKT7D12-08189,21E HD820-6,2941,2017-04-12
ESKT7D12-08194,21E HD820-6,6754,2017-04-12
ESKT7D12-08195,21E HD820-6,4722,2017-04-12
ESKT7D12-08200,22E HD512-6,1,2017-04-12
ESKT7D12-08203,28E HD308US-6,1245,2017-04-12
ESKT7A27-07160,54E HD1430-7,981,2017-03-30
ESKT7C02-08079,22E HD512-6,3174,2017-03-30
ESKT7C02-08100,21E HD820-6,7454,2017-03-27
ESKT6L15-07054,22E HD512-6,7862,2017-03-25
ESKT7A27-07161,54E HD1430-7,735,2017-03-25
ESKT7C02-08041,23E HD513MR-6,3753,2017-03-25
ESKT7C24-08157,54E HD1430-7,2757,2017-03-24
ESKT7B09-07243,28E HD308US-6,2590,2017-03-22
ESKT7B09-08012,23E HD513MR-6,1993,2017-03-22
ESKT7B09-07205,28E HD308US-6,955,2017-03-16
ESKT7C15-08120,22E HD512-6,2337,2017-03-16
ESKT7C15-08127,28E HD308US-6,2412,2017-03-16
ESKT7C15-08136,22E HD512-6,2605,2017-03-16
ESKT7C15-08137,22E HD512-6,9,2017-03-16
ESKT7C15-08153,22E HD512-6,3044,2017-03-16
ESKT7C15-08154,22E HD512-6,3397,2017-03-16
ESKT7C15-08115,21E HD820-6,456,2017-03-15
ESKT7B09-07214,23E HD513MR-6,3545,2017-03-07
ESKT7A27-07156,54E HD1430-7,3543,2017-03-06
ESKT7C02-08036,21E HD820-6,1,2017-03-02
ESKT7C02-08038,21E HD820-6,1,2017-03-02
ESKT7C02-08039,21E HD820-6,2,2017-03-02
ESKT7C02-08045,21E HD820-6,1,2017-03-02
ESKT7C02-08050,21E HD820-6,2206,2017-03-02
ESKT7C02-08051,21E HD820-6,2764,2017-03-02
ESKT7C02-08053,21E HD820-6,1148,2017-03-02
ESKT7C02-08054,21E HD820-6,1,2017-03-02
ESKT7C02-08055,21E HD820-6,3224,2017-03-02
ESKT7C02-08056,21E HD820-6,3,2017-03-02
ESKT7C02-08057,21E HD820-6,1,2017-03-02
ESKT7C02-08063,21E HD820-6,1,2017-03-02
ESKT7C02-08064,23E HD513MR-6,2982,2017-03-02
ESKT7C02-08065,21E HD820-6,1,2017-03-02
ESKT7C02-08066,21E HD820-6,1,2017-03-02
ESKT7C02-08067,21E HD820-6,0,2017-03-02
ESKT7C02-08068,22E HD512-6,5613,2017-03-02
ESKT7C02-08071,22E HD512-6,2177,2017-03-02
ESKT7C02-08073,22E HD512-6,4318,2017-03-02
ESKT7C02-08077,25E HD823MR-6,2113,2017-03-02
ESKT7C02-08081,22E HD512-6,6676,2017-03-02
ESKT7C02-08083,21E HD820-6,5107,2017-03-02
ESKT7C02-08084,25E HD823MR-6,3755,2017-03-02
ESKT7C02-08085,21E HD820-6,5589,2017-03-02
ESKT7C02-08086,25E HD823MR-6,3520,2017-03-02
ESKT7C02-08090,22E HD512-6,7462,2017-03-02
ESKT7C02-08091,21E HD820-6,1459,2017-03-02
ESKT7C02-08092,21E HD820-6,2,2017-03-02
ESKT7C02-08101,22E HD512-6,141,2017-03-02
ESKT7C02-08104,22E HD512-6,18,2017-03-02
ESKT7C02-08107,21E HD820-6,3388,2017-03-02
ESKT7C02-08109,21E HD820-6,165,2017-03-02
ESKT7C02-08110,21E HD820-6,3061,2017-03-02
ESKT7B03-07171,22E HD512-6,808,2017-02-25
ESKT7A27-07155,54E HD1430-7,5188,2017-02-23
ESKT6K16-06162,28E HD308US-6,30,2017-02-09
ESKT7B09-07208,23E HD513MR-6,3380,2017-02-09
ESKT7B09-07211,23E HD513MR-6,3869,2017-02-09
ESKT7B09-07212,25E HD823MR-6,3811,2017-02-09
ESKT7B09-07213,21E HD820-6,2081,2017-02-09
ESKT7B09-07216,22E HD512-6,2619,2017-02-09
ESKT7B09-07217,28E HD308US-6,1870,2017-02-09
ESKT7B09-07219,23E HD513MR-6,2355,2017-02-09
ESKT7B09-07222,25E HD823MR-6,4602,2017-02-09
ESKT7B09-07223,21E HD820-6,3820,2017-02-09
ESKT7B09-07227,21E HD820-6,1629,2017-02-09
ESKT7B09-07232,22E HD512-6,2,2017-02-09
ESKT7B09-07233,22E HD512-6,2550,2017-02-09
ESKT7B09-07234,21E HD820-6,2,2017-02-09
ESKT7B09-07236,21E HD820-6,2,2017-02-09
ESKT7B09-07237,22E HD512-6,2,2017-02-09
ESKT7B09-07239,21E HD820-6,2,2017-02-09
ESKT7B09-07245,21E HD820-6,1017,2017-02-09
ESKT7B09-07246,21E HD820-6,3820,2017-02-09
ESKT7B09-07247,21E HD820-6,1,2017-02-09
ESKT7B09-07248,23E HD513MR-6,7311,2017-02-09
ESKT7B09-08002,22E HD512-6,2226,2017-02-09
ESKT7B09-08003,22E HD512-6,3119,2017-02-09
ESKT7B09-08004,25E HD823MR-6,1562,2017-02-09
ESKT7B09-08010,28E HD308US-6,2,2017-02-09
ESKT7B09-08011,28E HD308US-6,6673,2017-02-09
ESKT7B09-08014,21E HD820-6,2,2017-02-09
ESKT7B09-08015,28E HD308US-6,384,2017-02-09
ESKT7B09-08016,21E HD820-6,1,2017-02-09
ESKT7B09-08017,21E HD820-6,1,2017-02-09
ESKT7B09-08018,21E HD820-6,1,2017-02-09
ESKT7B09-08019,21E HD820-6,1,2017-02-09
ESKT7B09-08020,28E HD308US-6,6694,2017-02-09
ESKT7B09-08023,28E HD308US-6,3097,2017-02-09
ESKT7B09-08024,21E HD820-6,1,2017-02-09
ESKT7B09-08025,21E HD820-6,1,2017-02-09
ESKT7B09-08026,28E HD308US-6,3705,2017-02-09
ESKT7B09-08029,22E HD512-6,1,2017-02-09
ESKT7B09-08031,28E HD308US-6,1260,2017-02-09
ESKT6L05-06247,22E HD512-6,104,2017-02-07
ESKT6L15-07070,21E HD820-6,6027,2017-02-07
ESKT7B03-07167,23E HD513MR-6,1031,2017-02-03
ESKT7B03-07170,25E HD823MR-6,2986,2017-02-03
ESKT7B03-07175,28E HD308US-6,2,2017-02-03
ESKT7B03-07176,28E HD308US-6,2,2017-02-03
ESKT7B03-07177,21E HD820-6,136,2017-02-03
ESKT7B03-07179,21E HD820-6,4,2017-02-03
ESKT7B03-07180,28E HD308US-6,3,2017-02-03
ESKT7B03-07182,23E HD513MR-6,3160,2017-02-03
ESKT7B03-07184,22E HD512-6,2942,2017-02-03
ESKT7B03-07185,21E HD820-6,4990,2017-02-03
ESKT7B03-07188,23E HD513MR-6,4638,2017-02-03
ESKT7B03-07189,21E HD820-6,2990,2017-02-03
ESKT7B03-07190,21E HD820-6,3,2017-02-03
ESKT7B03-07191,21E HD820-6,1,2017-02-03
ESKT7B03-07193,21E HD820-6,2,2017-02-03
ESKT7B03-07199,22E HD512-6,1634,2017-02-03
ESKT7B03-07200,21E HD820-6,1,2017-02-03
ESKT7B03-07202,25E HD823MR-6,6078,2017-02-03
ESKT7B03-07203,22E HD512-6,576,2017-02-03
ESKT6L05-06211,21E HD820-6,183,2017-02-01
ESKT7A20-07115,28E HD308US-6,875,2017-01-20
ESKT7A20-07118,21E HD820-6,2581,2017-01-20
ESKT7A20-07120,21E HD820-6,4385,2017-01-20
ESKT7A20-07127,28E HD308US-6,92,2017-01-20
ESKT7A20-07128,28E HD308US-6,2624,2017-01-20
ESKT7A20-07133,28E HD308US-6,2146,2017-01-20
ESKT7A20-07138,22E HD512-6,2200,2017-01-20
ESKT7A20-07140,21E HD820-6,2084,2017-01-20
ESKT7A20-07142,21E HD820-6,1867,2017-01-20
ESKT7A20-07143,21E HD820-6,3053,2017-01-20
ESKT7A20-07148,21E HD820-6,6,2017-01-20
ESKT7A20-07149,25E HD823MR-6,3111,2017-01-20
ESKT7A20-07153,23E HD513MR-6,4359,2017-01-20
ESKT7A20-07154,21E HD820-6,1518,2017-01-20
ESKT5H07-01080,22E HD512-6,4236,2017-01-12
ESKT6L05-06241,21E HD820-6,2296,2017-01-12
ESKT7A06-07104,21E HD820-6,4701,2017-01-06
ESKT7A06-07106,21E HD820-6,2903,2017-01-06
ESKT7A06-07109,28E HD308US-6,3156,2017-01-06
ESKT7A06-07112,21E HD820-6,4365,2017-01-06
ESKT7A06-07113,21E HD820-6,4830,2017-01-06
ESKT6L15-07035,28E HD308US-6,8296,2016-12-15
ESKT6L15-07037,21E HD820-6,1654,2016-12-15
ESKT6L15-07038,25E HD823MR-6,4427,2016-12-15
ESKT6L15-07045,22E HD512-6,5594,2016-12-15
ESKT6L15-07046,22E HD512-6,3062,2016-12-15
ESKT6L15-07048,22E HD512-6,4,2016-12-15
ESKT6L15-07049,21E HD820-6,1305,2016-12-15
ESKT6L15-07050,22E HD512-6,2,2016-12-15
ESKT6L15-07051,22E HD512-6,2,2016-12-15
ESKT6L15-07052,22E HD512-6,2647,2016-12-15
ESKT6L15-07053,22E HD512-6,2,2016-12-15
ESKT6L15-07055,22E HD512-6,1,2016-12-15
ESKT6L15-07056,23E HD513MR-6,4383,2016-12-15
ESKT6L15-07057,22E HD512-6,4872,2016-12-15
ESKT6L15-07059,28E HD308US-6,3126,2016-12-15
ESKT6L15-07060,21E HD820-6,740,2016-12-15
ESKT6L15-07061,28E HD308US-6,2391,2016-12-15
ESKT6L15-07067,21E HD820-6,6031,2016-12-15
ESKT6L05-06206,21E HD820-6,2,2016-12-05
ESKT6L05-06207,21E HD820-6,3,2016-12-05
ESKT6L05-06209,21E HD820-6,4,2016-12-05
ESKT6L05-06215,21E HD820-6,209,2016-12-05
ESKT6L05-06216,21E HD820-6,1493,2016-12-05
ESKT6L05-06217,21E HD820-6,903,2016-12-05
ESKT6L05-06222,28E HD308US-6,5,2016-12-05
ESKT6L05-06224,28E HD308US-6,1129,2016-12-05
ESKT6L05-06225,21E HD820-6,1924,2016-12-05
ESKT6L05-06227,28E HD308US-6,866,2016-12-05
ESKT6L05-06229,28E HD308US-6,2503,2016-12-05
ESKT6L05-06230,23E HD513MR-6,5821,2016-12-05
ESKT6L05-06238,22E HD512-6,1,2016-12-05
ESKT6L05-06240,22E HD512-6,1,2016-12-05
ESKT6L05-06242,23E HD513MR-6,2878,2016-12-05
ESKT6L05-06243,25E HD823MR-6,3120,2016-12-05
ESKT6L05-06246,28E HD308US-6,1,2016-12-05
ESKT6L05-07004,21E HD820-6,2485,2016-12-05
ESKT6L05-07005,21E HD820-6,3261,2016-12-05
ESKT6L05-07012,28E HD308US-6,4634,2016-12-05
ESKT6L05-07017,28E HD308US-6,2482,2016-12-05
ESKT6L05-07018,28E HD308US-6,6,2016-12-05
ESKT6L05-07019,25E HD823MR-6,6086,2016-12-05
ESKT6L05-07022,28E HD308US-6,2913,2016-12-05
ESKT6L05-07023,28E HD308US-6,3,2016-12-05
ESKT6L05-07024,28E HD308US-6,3,2016-12-05
ESKT6L05-07025,28E HD308US-6,2,2016-12-05
ESKT6L05-07027,22E HD512-6,2724,2016-12-05
ESKT6L05-07031,25E HD823MR-6,3471,2016-12-05
ESKT6K16-06132,21E HD820-6,3004,2016-11-30
ESKT6K28-06165,21E HD820-6,1,2016-11-28
ESKT6K28-06167,21E HD820-6,2,2016-11-28
ESKT6K28-06172,28E HD308US-6,4455,2016-11-28
ESKT6K28-06173,28E HD308US-6,3157,2016-11-28
ESKT6K28-06175,22E HD512-6,1659,2016-11-28
ESKT6K28-06176,22E HD512-6,4284,2016-11-28
ESKT6K28-06181,22E HD512-6,4737,2016-11-28
ESKT6K28-06189,23E HD513MR-6,1860,2016-11-28
ESKT6K28-06190,28E HD308US-6,1581,2016-11-28
ESKT6K28-06192,22E HD512-6,2896,2016-11-28
ESKT6K28-06197,28E HD308US-6,3343,2016-11-28
ESKT6K28-06198,25E HD823MR-6,1060,2016-11-28
ESKT6K28-06200,21E HD820-6,2,2016-11-28
ESKT6K28-06202,21E HD820-6,3,2016-11-28
ESKT6K28-06204,28E HD308US-6,2,2016-11-28
ESKT6J18-06062,28E HD308US-6,1229,2016-11-25
ESKT6J18-06051,21E HD820-6,290,2016-11-16
ESKT6K16-06131,28E HD308US-6,888,2016-11-16
ESKT6K16-06147,22E HD512-6,864,2016-11-16
ESKT6K16-06148,21E HD820-6,1449,2016-11-16
ESKT6K16-06157,28E HD308US-6,2526,2016-11-16
ESKT6K16-06161,23E HD513MR-6,8073,2016-11-16
ESKT7F14-09182,23E HD513MR-6,4655,2016-11-11
ESKT6K07-06086,22E HD512-6,2493,2016-11-07
ESKT6K07-06088,21E HD820-6,5619,2016-11-07
ESKT6K07-06089,28E HD308US-6,3007,2016-11-07
ESKT6K07-06092,22E HD512-6,2215,2016-11-07
ESKT6K07-06097,28E HD308US-6,8,2016-11-07
ESKT6K07-06098,28E HD308US-6,229,2016-11-07
ESKT6K07-06103,23E HD513MR-6,2706,2016-11-07
ESKT6K07-06110,21E HD820-6,6444,2016-11-07
ESKT6K07-06111,21E HD820-6,5406,2016-11-07
ESKT6K07-06119,28E HD308US-6,645,2016-11-07
ESKT6K07-06123,21E HD820-6,1948,2016-11-07
ESKT6J18-06047,28E HD308US-6,1886,2016-10-18
ESKT6J18-06050,28E HD308US-6,1061,2016-10-18
ESKT6J18-06057,28E HD308US-6,3,2016-10-18
ESKT6J18-06059,21E HD820-6,2,2016-10-18
ESKT6J18-06060,23E HD513MR-6,2986,2016-10-18
ESKT6J18-06064,21E HD820-6,1545,2016-10-18
ESKT6J18-06070,28E HD308US-6,78,2016-10-18
ESKT6J18-06075,28E HD308US-6,410,2016-10-18
ESKT6J18-06076,28E HD308US-6,814,2016-10-18
ESKT6J18-06077,28E HD308US-6,1081,2016-10-18
ESKT6J18-06078,28E HD308US-6,717,2016-10-18
ESKT6J13-06010,21E HD820-6,2600,2016-10-13
ESKT6J13-06019,21E HD820-6,3972,2016-10-13
ESKT6J13-06022,22E HD512-6,5518,2016-10-13
ESKT6J13-06029,21E HD820-6,0,2016-10-13
ESKT6J13-06035,21E HD820-6,7,2016-10-13
ESKT6J13-06039,21E HD820-6,1,2016-10-13
ESKT6J13-06041,21E HD820-6,6116,2016-10-13
ESKT6J13-06044,21E HD820-6,1231,2016-10-13
ESKT6I16-05187,22E HD512-6,4467,2016-09-30
ESKT6H09-05113,21E HD820-6,3362,2016-09-16
ESKT6I16-05177,21E HD820-6,268,2016-09-16
ESKT6I16-05185,22E HD512-6,1875,2016-09-16
ESKT6I16-05190,21E HD820-6,1751,2016-09-16
ESKT6I16-05192,23E HD513MR-6,2468,2016-09-16
ESKT6I16-05194,23E HD513MR-6,1741,2016-09-16
ESKT6I16-05202,23E HD513MR-6,2911,2016-09-16
ESKT6I16-05205,21E HD820-6,2571,2016-09-16
ESKT6I16-05209,28E HD308US-6,1144,2016-09-16
ESKT6I16-05211,28E HD308US-6,2799,2016-09-16
ESKT6I16-05212,21E HD820-6,2605,2016-09-16
ESKT6I16-05220,22E HD512-6,479,2016-09-16
ESKT6I16-05225,21E HD820-6,6166,2016-09-16
ESKT6I16-05226,22E HD512-6,4069,2016-09-16
ESKT6I16-05234,28E HD308US-6,1969,2016-09-16
ESKT6I16-05238,23E HD513MR-6,4177,2016-09-16
ESKT6I16-05239,28E HD308US-6,2468,2016-09-16
ESKT6H23-05140,21E HD820-6,7847,2016-08-23
ESKT6H23-05141,22E HD512-6,5185,2016-08-23
ESKT6H23-05144,28E HD308US-6,2234,2016-08-23
ESKT6H23-05145,22E HD512-6,2593,2016-08-23
ESKT6H23-05151,22E HD512-6,4463,2016-08-23
ESKT6H23-05158,28E HD308US-6,4,2016-08-23
ESKT6H23-05161,21E HD820-6,13055,2016-08-23
ESKT6H23-05163,21E HD820-6,5595,2016-08-23
ESKT6H23-05164,25E HD823MR-6,5735,2016-08-23
ESKT6H23-05167,21E HD820-6,4620,2016-08-23
ESKT6H23-05169,22E HD512-6,4055,2016-08-23
ESKT6H23-05170,21E HD820-6,5802,2016-08-23
ESKT6H09-05099,21E HD820-6,1028,2016-08-09
ESKT6H09-05100,22E HD512-6,1964,2016-08-09
ESKT6H09-05104,21E HD820-6,2487,2016-08-09
ESKT6H09-05108,23E HD513MR-6,1995,2016-08-09
ESKT6H09-05114,22E HD512-6,4306,2016-08-09
ESKT6H09-05122,22E HD512-6,305,2016-08-09
ESKT6H09-05126,21E HD820-6,718,2016-08-09
ESKT6H09-05128,28E HD308US-6,2464,2016-08-09
ESKT6H09-05129,21E HD820-6,4549,2016-08-09
ESKT6H09-05130,28E HD308US-6,319,2016-08-09
ESKT6H09-05133,23E HD513MR-6,2527,2016-08-09
ESKT6G25-05065,21E HD820-6,4778,2016-07-25
ESKT6G25-05066,21E HD820-6,6086,2016-07-25
ESKT6G25-05067,21E HD820-6,5565,2016-07-25
ESKT6G25-05069,21E HD820-6,6800,2016-07-25
ESKT6G25-05073,25E HD823MR-6,2874,2016-07-25
ESKT6G25-05074,23E HD513MR-6,2091,2016-07-25
ESKT6G25-05075,21E HD820-6,3964,2016-07-25
ESKT6G25-05084,21E HD820-6,1,2016-07-25
ESKT6G25-05086,21E HD820-6,2184,2016-07-25
ESKT6G25-05088,21E HD820-6,831,2016-07-25
ESKT6G21-05012,22E HD512-6,3797,2016-07-21
ESKT6G21-05023,22E HD512-6,1057,2016-07-21
ESKT6G21-05028,23E HD513MR-6,3909,2016-07-21
ESKT6G21-05029,28E HD308US-6,3289,2016-07-21
ESKT6G21-05033,28E HD308US-6,556,2016-07-21
ESKT6G21-05035,22E HD512-6,5359,2016-07-21
ESKT6G21-05039,28E HD308US-6,1952,2016-07-21
ESKT6G21-05043,22E HD512-6,3898,2016-07-21
ESKT6G21-05045,22E HD512-6,4288,2016-07-21
ESKT6G21-05046,28E HD308US-6,1260,2016-07-21
ESKT6G21-05048,25E HD823MR-6,2633,2016-07-21
ESKT6F27-04224,21E HD820-6,4141,2016-06-27
ESKT6F27-04227,21E HD820-6,5844,2016-06-27
ESKT6F27-04229,21E HD820-6,2,2016-06-27
ESKT6F27-04234,21E HD820-6,9049,2016-06-27
ESKT6F27-04244,23E HD513MR-6,4180,2016-06-27
ESKT6F27-04246,23E HD513MR-6,4905,2016-06-27
ESKT6F27-04247,21E HD820-6,7607,2016-06-27
ESKT6F27-05004,23E HD513MR-6,1249,2016-06-27
ESKT6F27-05010,28E HD308US-6,5265,2016-06-27
ESKT6F24-04182,21E HD820-6,0,2016-06-24
ESKT6F24-04184,28E HD308US-6,4,2016-06-24
ESKT6F24-04187,21E HD820-6,1079,2016-06-24
ESKT6F24-04188,21E HD820-6,11,2016-06-24
ESKT6F24-04194,28E HD308US-6,3,2016-06-24
ESKT6F24-04196,28E HD308US-6,1135,2016-06-24
ESKT6F24-04206,21E HD820-6,2239,2016-06-24
ESKT6F24-04210,28E HD308US-6,685,2016-06-24
ESKT6F24-04214,28E HD308US-6,3612,2016-06-24
ESKT6B16-03184,22E HD512-6,613,2016-06-08
ESKT6B16-03185,28E HD308US-6,478,2016-06-08
ESKT6E31-04148,22E HD512-6,9686,2016-05-31
ESKT6E31-04150,22E HD512-6,3830,2016-05-31
ESKT6E31-04151,28E HD308US-6,2586,2016-05-31
ESKT6E31-04153,22E HD512-6,4274,2016-05-31
ESKT6E31-04155,22E HD512-6,3033,2016-05-31
ESKT6E31-04159,22E HD512-6,4985,2016-05-31
ESKT6E31-04164,21E HD820-6,241,2016-05-31
ESKT6E31-04166,21E HD820-6,2624,2016-05-31
ESKT6E31-04169,28E HD308US-6,1366,2016-05-31
ESKT6E31-04174,21E HD820-6,7460,2016-05-31
ESKT6E31-04175,28E HD308US-6,2,2016-05-31
ESKT6E31-04179,28E HD308US-6,725,2016-05-31
ESKT6E24-04104,21E HD820-6,3,2016-05-24
ESKT6E24-04105,21E HD820-6,2,2016-05-24
ESKT6E24-04109,21E HD820-6,2,2016-05-24
ESKT6E24-04111,22E HD512-6,359,2016-05-24
ESKT6E24-04112,23E HD513MR-6,2238,2016-05-24
ESKT6E24-04123,21E HD820-6,2417,2016-05-24
ESKT6E24-04130,28E HD308US-6,3222,2016-05-24
ESKT6E24-04131,23E HD513MR-6,3875,2016-05-24
ESKT6E24-04133,28E HD308US-6,4756,2016-05-24
ESKT6D21-04043,22E HD512-6,1720,2016-05-23
ESKT6D25-04062,28E HD308US-6,3254,2016-04-25
ESKT6D25-04064,28E HD308US-6,2,2016-04-25
ESKT6D25-04066,21E HD820-6,4,2016-04-25
ESKT6D25-04068,21E HD820-6,4086,2016-04-25
ESKT6D25-04069,23E HD513MR-6,2292,2016-04-25
ESKT6D25-04086,21E HD820-6,2,2016-04-25
ESKT6D25-04089,21E HD820-6,1171,2016-04-25
ESKT6D25-04094,22E HD512-6,1249,2016-04-25
ESKT6D25-04095,22E HD512-6,2907,2016-04-25
ESKT6D25-04096,22E HD512-6,1306,2016-04-25
ESKT6D25-04099,28E HD308US-6,2803,2016-04-25
ESKT6D21-04022,21E HD820-6,2,2016-04-21
ESKT6D21-04027,21E HD820-6,1530,2016-04-21
ESKT6D21-04041,23E HD513MR-6,3177,2016-04-21
ESKT6D21-04048,21E HD820-6,3,2016-04-21
ESKT6D21-04049,21E HD820-6,4,2016-04-21
ESKT6D21-04050,21E HD820-6,3,2016-04-21
